serviceid,providerid,gen_microcell,latitude,longitude,timestamp,speed,latency,bandwidth,coverage,reliability,security,origin,true_label,true_label_spa,true_label_bma
161979,P1000016,M107,-33.75470594557184,151.1497291880052,2022-10-17,3.0,3.0,3.0,4.0,3.5,3.5,G,C,C,C
161982,P1001351,M128,-33.78071975708008,151.11386108398438,2023-04-27,4.9,4.85,4.8,4.95,4.9,4.9,G,C,C,C
161983,P1000392,M104,-33.864532,151.207611,2022-11-13,5.0,4.0,4.0,5.0,5.0,5.0,G,C,C,C
161985,P1000453,M104,-33.864532,151.207611,2023-05-28,4.6,4.6,4.7,4.7,4.7,4.9,G,C,C,C
161987,P1000002,M102,-33.89055,151.27523,2023-03-04,4.67,4.78,5.0,5.0,4.67,5.0,G,C,C,C
161990,P1002193,M104,-33.864532,151.207611,2023-06-06,4.84,4.65,4.74,4.81,5.0,5.0,G,C,C,C
161991,P1000599,M105,-33.79585,151.28527,2023-04-15,4.9,4.6,4.9,4.7,4.9,5.0,G,C,C,C
161993,P1000404,M139,-33.83563,151.14687,2023-04-16,4.83,5.0,4.83,4.83,4.83,5.0,G,C,C,C
161994,P1000602,M105,-33.79585,151.28527,2023-01-27,5.0,5.0,5.0,5.0,5.0,5.0,G,C,C,C
161997,P1000085,M103,-33.82763,151.08623,2023-05-30,4.94,4.88,4.94,4.88,4.94,4.94,G,C,C,C
161998,P1000078,M104,-33.864532,151.207611,2023-04-18,3.75,3.75,4.5,4.25,5.0,5.0,G,C,C,C
161999,P1000599,M105,-33.79585,151.28527,2023-06-02,4.86,4.5,5.0,4.86,5.0,5.0,G,C,C,C
162001,P1001432,M130,-33.8513269,151.0609753,2023-05-07,4.64,4.42,4.76,4.36,4.79,4.61,G,C,C,C
162002,P1008282,M121,-34.06962515485486,150.78094538396644,2023-01-22,5.0,4.5,5.0,5.0,5.0,4.5,G,C,C,C
162003,P1004003,M108,-33.649899388892656,151.2796016585502,2023-05-16,4.38,4.23,4.08,4.54,4.54,4.77,G,C,C,C
162005,P1000971,M104,-33.864532,151.207611,2023-06-01,4.61,4.39,4.83,4.61,4.89,4.89,G,C,C,C
162006,P1000033,M110,-33.828972923308115,151.2163312332427,2023-05-23,5.0,4.85,4.85,4.92,4.92,5.0,G,C,C,C
162007,P1000137,M103,-33.82763,151.08623,2023-05-10,4.67,3.67,4.0,5.0,4.33,4.67,G,C,C,C
162009,P1000066,M104,-33.864532,151.207611,2023-04-09,5.0,4.8,5.0,5.0,5.0,5.0,G,C,C,C
162011,P1000033,M104,-33.864532,151.207611,2023-05-06,4.53,4.47,4.6,4.93,4.73,4.93,G,C,C,C
162019,P1013367,M127,-33.8909571,151.1195413,2023-05-01,3.78,3.83,3.83,4.0,4.26,4.13,G,C,C,C
162023,P1000076,M109,-33.92552,151.25489,2023-01-05,4.0,3.0,3.0,4.0,4.0,4.0,G,C,C,C
162026,P1000501,M119,-33.88101,151.22511,2023-04-10,4.0,3.5,3.25,4.25,3.75,4.0,G,C,C,C
162028,P1000634,M114,-33.91571,151.17268,2023-05-19,4.33,4.17,4.5,4.5,4.5,4.33,G,C,C,C
162029,P1003576,M116,-33.79716,151.06479,2023-05-22,4.5,4.25,4.5,4.25,5.0,4.25,G,C,C,C
162037,P1001660,M104,-33.864532,151.207611,2023-04-21,3.33,3.2,3.4,3.47,3.87,4.73,G,C,C,C
162039,P1004496,M128,-33.78071975708008,151.11386108398438,2023-05-31,4.56,4.78,4.11,4.78,5.0,5.0,G,C,C,C
162040,P1002054,M110,-33.828972923308115,151.2163312332427,2023-06-04,4.79,4.79,4.43,4.79,4.93,4.79,G,C,C,C
162043,P1000392,M104,-33.864532,151.207611,2023-02-03,3.0,3.5,3.0,3.5,4.5,4.5,G,C,C,C
162047,P1000856,M137,-33.88098835077109,151.16864655312318,2023-05-28,4.9,4.6,4.9,4.9,4.9,4.9,G,C,C,C
162052,P1000137,M103,-33.82763,151.08623,2023-02-16,5.0,4.5,5.0,5.0,5.0,4.5,G,C,C,C
162054,P1001577,M136,-33.86999,151.08825,2023-05-07,4.28,4.22,4.33,4.72,4.83,4.56,G,C,C,C
162062,P1000911,M133,-33.9410801,151.100121,2023-04-29,4.87,4.67,4.73,4.87,4.93,4.93,G,C,C,C
162065,P1000823,M107,-33.75470594557184,151.1497291880052,2023-04-30,4.7,4.6,4.5,4.9,4.9,4.8,G,C,C,C
162067,P1000634,M104,-33.864532,151.207611,2022-12-19,4.22,4.22,4.33,4.56,4.56,4.56,G,C,C,C
162072,P1000801,M102,-33.89055,151.27523,2023-05-19,4.67,4.46,4.04,4.79,4.79,4.96,G,C,C,C
162080,P1000002,M115,-33.75122,151.25772,2023-02-04,3.5,3.0,3.0,4.5,2.5,4.5,G,C,C,C
162087,P1000503,M109,-33.92552,151.25489,2023-03-06,4.5,4.0,4.0,4.63,4.75,4.63,G,C,C,C
162090,P1000076,M119,-33.88101,151.22511,2023-05-29,4.69,4.63,4.69,4.44,4.75,4.81,G,C,C,C
162092,P1000831,M130,-33.8513269,151.0609753,2023-05-14,4.74,4.53,4.89,4.74,4.84,4.79,G,C,C,C
162095,P1000076,M119,-33.88101,151.22511,2023-05-21,4.83,4.67,4.83,5.0,5.0,5.0,G,C,C,C
162097,P1000270,M105,-33.79585,151.28527,2023-04-21,4.83,4.67,4.83,4.5,5.0,5.0,G,C,C,C
162099,P1001103,M122,-33.72719,151.00848,2023-02-19,4.86,4.43,4.86,4.86,4.71,4.43,G,C,C,C
162100,P1005452,M135,-33.87585,151.10469,2023-05-19,4.67,4.33,4.5,4.5,4.83,4.83,G,C,C,C
162101,P1000971,M102,-33.89055,151.27523,2023-01-29,4.33,4.0,3.67,4.67,4.67,5.0,G,C,C,C
162107,P1000149,M109,-33.92552,151.25489,2023-06-04,4.85,4.65,4.75,4.7,4.9,4.8,G,C,C,C
162110,P1000502,M104,-33.864532,151.207611,2023-05-14,4.64,4.64,4.64,4.73,5.0,4.82,G,C,C,C
162111,P1000502,M133,-33.9410801,151.100121,2023-03-11,4.25,4.25,4.25,5.0,4.75,4.25,G,C,C,C
162118,P1000855,M128,-33.78071975708008,151.11386108398438,2023-05-15,4.67,4.42,4.67,4.92,4.67,4.92,G,C,C,C
162119,P1013454,M109,-33.92552,151.25489,2023-06-01,4.75,4.5,4.81,4.63,4.88,4.88,G,C,C,C
162127,P1000503,M102,-33.89055,151.27523,2023-04-27,4.92,4.83,4.83,5.0,4.92,5.0,G,C,C,C
162128,P1000424,M102,-33.89055,151.27523,2023-03-05,5.0,5.0,5.0,5.0,5.0,5.0,G,C,C,C
162129,P1000592,M104,-33.864532,151.207611,2023-04-04,4.33,4.33,4.17,5.0,4.5,5.0,G,C,C,C
162132,P1000391,M135,-33.87585,151.10469,2023-05-09,4.84,4.65,4.62,4.81,4.81,4.95,G,C,C,C
162134,P1000760,M102,-33.89055,151.27523,2023-05-30,4.92,4.85,4.85,4.62,5.0,4.85,G,C,C,C
162135,P1000379,M134,-33.96857,151.12367,2023-04-17,4.89,4.78,4.78,4.89,4.78,4.67,G,C,C,C
162140,P1001181,M102,-33.89055,151.27523,2023-02-11,3.0,3.0,3.0,5.0,3.0,5.0,G,C,C,C
162141,P1000074,M104,-33.864532,151.207611,2023-05-08,3.78,3.44,3.67,4.67,3.78,5.0,G,C,C,C
162146,P1000002,M104,-33.864532,151.207611,2023-05-13,4.23,3.85,4.23,4.54,4.69,4.38,G,C,C,C
162147,P1000684,M138,-33.80839,150.98594,2023-05-25,4.75,4.63,4.75,4.81,5.0,4.81,G,C,C,C
162149,P1000002,M104,-33.864532,151.207611,2023-05-23,4.44,4.33,4.56,3.33,4.44,4.44,G,C,C,C
162153,P1000002,M114,-33.91571,151.17268,2023-05-28,4.0,4.0,4.43,4.43,3.43,4.29,G,C,C,C
162154,P1000002,M114,-33.91571,151.17268,2023-02-18,4.0,4.33,4.5,5.0,3.83,4.83,G,C,C,C
162156,P1000002,M103,-33.82763,151.08623,2023-04-25,4.71,4.64,4.57,5.0,4.36,5.0,G,C,C,C
162158,P1000035,M127,-33.8909571,151.1195413,2023-04-16,3.14,3.71,3.14,4.14,4.43,4.29,G,C,C,C
162159,P1001248,M136,-33.86999,151.08825,2023-06-04,4.89,4.81,4.81,5.0,4.93,4.81,G,C,C,C
162160,P1000003,M113,-33.8017879,151.1765299,2023-04-30,5.0,5.0,5.0,4.5,5.0,5.0,G,C,C,C
162161,P1000349,M118,-33.716291,151.1083268,2023-02-21,4.6,4.6,4.4,3.8,4.4,4.8,G,C,C,C
162163,P1000003,M110,-33.828972923308115,151.2163312332427,2023-02-27,4.0,5.0,4.0,5.0,5.0,5.0,G,C,C,C
162168,P1000016,M104,-33.864532,151.207611,2023-06-04,4.63,4.63,4.63,4.75,4.88,4.88,G,C,C,C
162169,P1000801,M104,-33.864532,151.207611,2023-05-22,4.69,4.54,4.62,5.0,4.62,5.0,G,C,C,C
162170,P1013156,M104,-33.864532,151.207611,2023-05-08,4.57,4.46,4.25,4.61,4.79,4.96,G,C,C,C
162175,P1004008,M130,-33.8513269,151.0609753,2023-05-07,3.33,3.0,3.17,3.83,3.5,3.5,G,C,C,C
162177,P1013156,M116,-33.79716,151.06479,2023-04-20,4.67,4.5,4.67,4.89,4.78,4.67,G,C,C,C
162180,P1000002,M114,-33.91571,151.17268,2023-05-14,4.92,4.58,4.83,4.42,4.67,4.92,G,C,C,C
162181,P1000003,M113,-33.8017879,151.1765299,2023-04-09,5.0,5.0,5.0,5.0,5.0,5.0,G,C,C,C
162182,P1000003,M110,-33.828972923308115,151.2163312332427,2023-04-10,5.0,5.0,5.0,5.0,5.0,5.0,G,C,C,C
162183,P1000107,M110,-33.828972923308115,151.2163312332427,2023-05-27,4.69,4.62,4.5,4.62,4.96,4.85,G,C,C,C
162187,P1000076,M102,-33.89055,151.27523,2023-04-18,4.44,4.0,4.33,4.89,4.78,4.78,G,C,C,C
162188,P1000911,M134,-33.96857,151.12367,2023-05-25,4.92,4.77,4.77,4.85,4.92,5.0,G,C,C,C
162191,P1000009,M135,-33.87585,151.10469,2022-12-02,5.0,5.0,5.0,5.0,5.0,5.0,G,C,C,C
162193,P1000076,M119,-33.88101,151.22511,2023-05-07,4.5,4.25,4.38,4.63,4.63,4.88,G,C,C,C
162195,P1001160,M130,-33.8513269,151.0609753,2023-05-08,4.82,4.55,4.73,4.64,5.0,4.91,G,C,C,C
162197,P1000149,M102,-33.89055,151.27523,2023-05-29,4.88,4.75,4.75,5.0,4.88,4.88,G,C,C,C
162199,P1000592,M104,-33.864532,151.207611,2022-11-13,5.0,5.0,5.0,5.0,5.0,5.0,G,C,C,C
162200,P1000002,M105,-33.79585,151.28527,2022-11-10,5.0,5.0,5.0,5.0,4.0,4.0,G,C,C,C
162201,P1000175,M130,-33.8513269,151.0609753,2023-05-26,4.7,4.61,4.83,4.83,4.74,4.87,G,C,C,C
162203,P1000837,M123,-33.6860173,150.8958334,2023-05-14,4.5,4.61,4.44,4.33,4.5,4.56,G,C,C,C
162204,P1000002,M109,-33.92552,151.25489,2023-04-22,4.25,4.25,4.0,4.75,4.88,5.0,G,C,C,C
162208,P1000193,M104,-33.864532,151.207611,2023-04-07,5.0,5.0,5.0,5.0,5.0,5.0,G,C,C,C
162211,P1000137,M103,-33.82763,151.08623,2023-02-17,5.0,5.0,5.0,5.0,5.0,5.0,G,C,C,C
162213,P1001035,M113,-33.8017879,151.1765299,2023-04-19,4.89,4.74,4.79,4.79,4.89,4.79,G,C,C,C
162215,P1000085,M130,-33.8513269,151.0609753,2023-05-22,4.96,4.74,4.87,4.78,5.0,4.87,G,C,C,C
162216,P1006606,M104,-33.864532,151.207611,2023-04-11,3.71,3.5,3.71,3.86,3.93,4.5,G,C,C,C
162219,P1000055,M104,-33.864532,151.207611,2023-05-20,4.77,4.69,4.62,4.83,4.85,4.77,G,C,C,C
162222,P1004008,M103,-33.82763,151.08623,2023-02-03,1.5,1.5,1.5,1.5,1.5,3.0,G,C,C,C
162232,P1013156,M128,-33.78071975708008,151.11386108398438,2023-04-29,4.27,4.36,4.73,3.91,4.55,4.64,G,C,C,C
162239,P1000049,M122,-33.72719,151.00848,2023-06-02,4.86,4.59,4.95,4.95,5.0,4.77,G,C,C,C
162240,P1002054,M110,-33.828972923308115,151.2163312332427,2023-06-01,4.86,4.79,4.68,4.89,4.96,4.93,G,C,C,C
162242,P1003990,M111,-33.88391217035607,150.92970127242728,2023-04-22,4.5,5.0,5.0,5.0,5.0,5.0,G,C,C,C
162245,P1000599,M105,-33.79585,151.28527,2023-04-26,5.0,4.75,5.0,4.88,5.0,5.0,G,C,C,C
162258,P1000273,M104,-33.864532,151.207611,2023-04-23,4.64,4.29,4.64,4.86,4.79,5.0,G,C,C,C
162260,P1000890,M126,-33.92749,151.12542,2023-05-23,4.8,4.65,4.8,4.68,4.85,4.6,G,C,C,C
162265,P1004816,M119,-33.88101,151.22511,2023-06-04,5.0,4.67,4.83,5.0,4.83,5.0,G,C,C,C
162266,P1001184,M105,-33.79585,151.28527,2023-06-03,4.83,4.83,5.0,5.0,5.0,5.0,G,C,C,C
162274,P1000576,M116,-33.79716,151.06479,2023-05-20,5.0,5.0,4.95,4.74,4.95,4.95,G,C,C,C
162285,P1000490,M128,-33.78071975708008,151.11386108398438,2023-05-09,4.75,4.75,4.75,4.25,4.75,5.0,G,C,C,C
162287,P1004887,M116,-33.79716,151.06479,2023-05-21,4.89,4.89,4.74,5.0,4.95,4.63,G,C,C,C
162289,P1008494,M102,-33.89055,151.27523,2023-04-15,5.0,5.0,5.0,5.0,5.0,5.0,G,C,C,C
162290,P1000105,M133,-33.9410801,151.100121,2023-05-16,4.8,4.73,4.67,4.53,4.87,4.73,G,C,C,C
162294,P1013259,M126,-33.92749,151.12542,2023-03-25,4.78,4.67,4.67,4.78,4.89,4.33,G,C,C,C
162295,P1002116,M105,-33.79585,151.28527,2023-05-29,4.67,4.33,4.67,4.78,4.89,4.83,G,C,C,C
162297,P1001181,M105,-33.79585,151.28527,2023-02-13,4.0,3.83,4.0,3.67,3.67,4.83,G,C,C,C
162299,P1000440,M113,-33.8017879,151.1765299,2023-04-14,4.8,4.5,4.5,4.9,4.9,4.8,G,C,C,C
162302,P1000971,M104,-33.864532,151.207611,2023-05-04,4.75,4.5,4.63,4.5,4.75,4.88,G,C,C,C
162303,P1004381,M104,-33.864532,151.207611,2023-05-27,4.86,4.71,4.71,4.86,4.86,4.86,G,C,C,C
162304,P1001181,M102,-33.89055,151.27523,2023-04-26,4.2,3.8,3.9,4.5,4.5,4.9,G,C,C,C
162305,P1000501,M104,-33.864532,151.207611,2023-05-21,4.73,4.64,4.82,4.64,4.55,5.0,G,C,C,C
162315,P1000529,M108,-33.649899388892656,151.2796016585502,2022-11-25,5.0,5.0,5.0,5.0,5.0,5.0,G,C,C,C
162316,P1002758,M128,-33.78071975708008,151.11386108398438,2023-05-20,4.76,4.67,4.67,4.81,4.9,4.76,G,C,C,C
162320,P1000049,M104,-33.864532,151.207611,2023-06-04,4.67,4.63,4.58,4.38,4.79,5.0,G,C,C,C
162327,P1000503,M102,-33.89055,151.27523,2023-01-28,4.67,4.33,4.5,4.5,5.0,4.83,G,C,C,C
162328,P1000503,M102,-33.89055,151.27523,2023-04-15,4.22,4.0,3.89,4.89,4.78,4.89,G,C,C,C
162330,P1002644,M120,-33.94157370178417,150.79405669122934,2023-05-03,4.2,4.0,4.2,4.0,4.8,4.0,G,C,C,C
162331,P1000016,M104,-33.864532,151.207611,2023-05-07,4.58,4.08,4.5,4.42,4.92,4.58,G,C,C,C
162332,P1000633,M104,-33.864532,151.207611,2023-05-03,4.57,4.71,4.57,4.86,4.86,5.0,G,C,C,C
162333,P1001181,M119,-33.88101,151.22511,2023-02-19,4.0,4.25,3.75,4.75,4.5,4.75,G,C,C,C
162335,P1000391,M122,-33.72719,151.00848,2023-05-20,4.81,4.65,4.65,4.73,4.88,4.54,G,C,C,C
162337,P1000076,M109,-33.92552,151.25489,2023-01-04,5.0,5.0,5.0,5.0,5.0,4.0,G,C,C,C
162341,P1000002,M116,-33.79716,151.06479,2023-03-01,3.0,3.0,4.0,3.0,3.0,3.0,G,C,C,C
162348,P1004773,M104,-33.864532,151.207611,2023-01-03,5.0,4.0,4.0,5.0,5.0,4.0,G,C,C,C
162354,P1000035,M102,-33.89055,151.27523,2023-01-13,5.0,5.0,5.0,5.0,5.0,5.0,G,C,C,C
162359,P1003049,M125,-33.80662,151.15517,2023-06-02,4.92,4.92,5.0,5.0,5.0,4.83,G,C,C,C
162361,P1000049,M118,-33.716291,151.1083268,2023-05-11,4.57,4.57,4.71,4.86,4.86,4.14,G,C,C,C
162362,P1001623,M121,-34.06962515485486,150.78094538396644,2023-05-08,4.88,4.63,4.88,4.75,5.0,4.25,G,C,C,C
162363,P1000074,M110,-33.828972923308115,151.2163312332427,2023-01-03,5.0,5.0,5.0,5.0,2.0,5.0,G,C,C,C
162364,P1000351,M104,-33.864532,151.207611,2023-05-14,4.57,4.57,4.93,4.57,4.64,4.71,G,C,C,C
162367,P1000003,M128,-33.78071975708008,151.11386108398438,2022-12-09,5.0,5.0,4.0,4.0,5.0,5.0,G,C,C,C
162370,P1000440,M113,-33.8017879,151.1765299,2023-03-20,4.5,4.7,4.8,4.1,4.8,4.9,G,C,C,C
162372,P1000129,M108,-33.649899388892656,151.2796016585502,2023-05-07,4.8,4.4,4.6,5.0,5.0,5.0,G,C,C,C
162373,P1013073,M135,-33.87585,151.10469,2023-05-15,4.2,3.8,4.4,4.6,5.0,4.8,G,C,C,C
162378,P1000501,M104,-33.864532,151.207611,2023-03-01,4.6,4.0,4.6,4.0,4.0,4.6,G,C,C,C
162382,P1000016,M107,-33.75470594557184,151.1497291880052,2023-04-10,5.0,5.0,5.0,5.0,5.0,5.0,G,C,C,C
162383,P1000016,M125,-33.80662,151.15517,2023-05-23,4.9,4.8,4.8,4.9,5.0,5.0,G,C,C,C
162389,P1001068,M108,-33.649899388892656,151.2796016585502,2023-01-18,5.0,5.0,5.0,5.0,3.0,5.0,G,C,C,C
162391,P1004184,M109,-33.92552,151.25489,2023-04-21,5.0,4.8,5.0,5.0,5.0,5.0,G,C,C,C
162393,P1002195,M134,-33.96857,151.12367,2023-01-21,4.25,4.25,4.0,4.5,4.75,4.0,G,C,C,C
162395,P1000002,M104,-33.864532,151.207611,2023-05-03,4.11,4.17,4.28,4.06,4.5,4.89,G,C,C,C
162397,P1000129,M108,-33.649899388892656,151.2796016585502,2022-12-30,4.5,4.5,5.0,4.5,5.0,5.0,G,C,C,C
162399,P1001792,M130,-33.8513269,151.0609753,2023-05-22,4.74,4.63,4.84,4.68,4.84,4.74,G,C,C,C
162406,P1000076,M108,-33.649899388892656,151.2796016585502,2023-01-01,3.0,3.0,3.0,5.0,5.0,4.0,G,C,C,C
162407,P1000074,M104,-33.864532,151.207611,2023-05-16,4.33,4.67,4.67,4.33,4.33,5.0,G,C,C,C
162408,P1000052,M102,-33.89055,151.27523,2023-05-28,4.8,4.7,4.87,4.97,4.97,4.9,G,C,C,C
162409,P1000035,M102,-33.89055,151.27523,2023-05-29,4.86,4.71,4.9,4.71,4.9,4.86,G,C,C,C
162410,P1000129,M108,-33.649899388892656,151.2796016585502,2023-03-20,4.9,4.7,4.7,5.0,4.7,4.8,G,C,C,C
162411,P1000523,M104,-33.864532,151.207611,2023-03-23,4.17,4.0,4.5,4.67,4.17,5.0,G,C,C,C
162412,P1000790,M109,-33.92552,151.25489,2023-05-20,4.57,4.33,4.67,4.67,4.76,4.76,G,C,C,C
162416,P1000288,M104,-33.864532,151.207611,2023-05-18,4.94,4.76,4.94,5.0,5.0,5.0,G,C,C,C
162419,P1001792,M128,-33.78071975708008,151.11386108398438,2023-05-09,4.71,4.5,4.5,4.86,5.0,4.86,G,C,C,C
162420,P1004008,M130,-33.8513269,151.0609753,2023-02-12,2.0,2.0,4.0,4.0,2.0,4.0,G,C,C,C
162422,P1001792,M128,-33.78071975708008,151.11386108398438,2023-04-08,4.72,4.56,4.76,4.72,4.68,4.6,G,C,C,C
162425,P1000035,M125,-33.80662,151.15517,2023-05-19,3.0,3.14,3.0,3.14,3.86,3.43,G,C,C,C
162426,P1000351,M104,-33.864532,151.207611,2023-05-17,4.17,4.11,4.28,4.56,4.5,4.61,G,C,C,C
162427,P1000560,M137,-33.88098835077109,151.16864655312318,2022-11-21,5.0,5.0,5.0,5.0,5.0,5.0,G,C,C,C
162431,P1000560,M114,-33.91571,151.17268,2023-02-26,5.0,4.5,5.0,5.0,5.0,5.0,G,C,C,C
162433,P1000684,M104,-33.864532,151.207611,2023-05-03,4.58,4.67,4.42,4.83,4.58,4.75,G,C,C,C
162434,P1000801,M119,-33.88101,151.22511,2023-04-18,4.0,4.33,3.67,5.0,4.0,4.67,G,C,C,C
162436,P1000440,M116,-33.79716,151.06479,2023-04-25,4.5,4.33,4.67,4.67,4.83,4.83,G,C,C,C
162437,P1000062,M105,-33.79585,151.28527,2023-06-03,4.71,4.29,4.71,5.0,5.0,4.71,G,C,C,C
162440,P1000391,M135,-33.87585,151.10469,2023-05-04,4.65,4.35,4.5,4.77,4.69,4.73,G,C,C,C
162441,P1000273,M130,-33.8513269,151.0609753,2023-02-12,5.0,5.0,5.0,5.0,5.0,5.0,G,C,C,C
162442,P1000603,M104,-33.864532,151.207611,2023-05-27,5.0,4.78,5.0,5.0,5.0,5.0,G,C,C,C
162446,P1002288,M126,-33.92749,151.12542,2023-04-22,4.73,4.67,4.73,4.53,4.73,4.87,G,C,C,C
162447,P1001186,M119,-33.88101,151.22511,2023-04-25,4.78,4.67,4.89,4.56,4.56,4.89,G,C,C,C
162449,P1000062,M115,-33.75122,151.25772,2023-02-25,4.75,4.5,5.0,5.0,5.0,4.75,G,C,C,C
162450,P1000503,M102,-33.89055,151.27523,2023-01-29,5.0,4.8,4.9,4.8,5.0,5.0,G,C,C,C
162451,P1000129,M115,-33.75122,151.25772,2023-01-08,3.75,3.5,3.5,4.75,4.0,5.0,G,C,C,C
162452,P1000440,M104,-33.864532,151.207611,2023-05-13,4.85,4.7,4.9,4.8,4.95,4.95,G,C,C,C
162457,P1000074,M128,-33.78071975708008,151.11386108398438,2023-01-17,3.5,3.5,4.5,3.0,3.0,3.5,G,C,C,C
162458,P1000602,M105,-33.79585,151.28527,2022-12-28,5.0,5.0,4.0,5.0,5.0,4.0,G,C,C,C
162462,P1001658,M130,-33.8513269,151.0609753,2023-05-20,4.9,4.81,4.9,5.0,4.9,5.0,G,C,C,C
162466,P1001751,M138,-33.80839,150.98594,2023-02-26,4.7,4.65,4.52,4.83,4.87,4.7,G,C,C,C
162467,P1000016,M104,-33.864532,151.207611,2023-05-22,4.43,4.43,4.14,4.86,4.71,4.86,G,C,C,C
162469,P1000107,M104,-33.864532,151.207611,2023-05-24,4.95,4.85,4.95,4.95,5.0,4.95,G,C,C,C
162471,P1005997,M107,-33.75470594557184,151.1497291880052,2023-05-16,4.44,4.22,4.44,4.89,4.67,4.78,G,C,C,C
162472,P1000684,M117,-33.94207,151.22432,2023-05-11,4.9,4.75,4.65,4.85,4.85,4.95,G,C,C,C
162480,P1000009,M104,-33.864532,151.207611,2023-05-07,4.5,4.42,4.5,4.33,4.92,4.92,G,C,C,C
162481,P1000048,M108,-33.649899388892656,151.2796016585502,2023-03-25,5.0,4.5,5.0,5.0,5.0,5.0,G,C,C,C
162482,P1000074,M117,-33.94207,151.22432,2022-12-31,2.0,3.0,5.0,4.0,2.0,5.0,G,C,C,C
162483,P1003910,M119,-33.88101,151.22511,2023-05-07,4.08,4.0,4.23,5.0,3.92,5.0,G,C,C,C
162487,P1013739,M135,-33.87585,151.10469,2022-12-13,5.0,4.6,4.8,4.8,5.0,4.6,G,C,C,C
162488,P1000009,M104,-33.864532,151.207611,2023-05-30,4.71,4.5,4.57,4.21,4.79,4.85,G,C,C,C
162489,P1000971,M104,-33.864532,151.207611,2023-04-30,4.25,4.38,4.25,4.63,4.38,4.88,G,C,C,C
162491,P1003045,M129,-33.9279519,151.1552776,2023-05-28,5.0,4.9,5.0,4.95,4.9,4.85,G,C,C,C
162492,P1000684,M113,-33.8017879,151.1765299,2023-03-13,5.0,4.83,5.0,5.0,5.0,4.5,G,C,C,C
162493,P1000351,M109,-33.92552,151.25489,2023-02-26,5.0,4.75,5.0,5.0,5.0,4.75,G,C,C,C
162494,P1013739,M128,-33.78071975708008,151.11386108398438,2023-03-20,4.8,4.4,5.0,4.8,4.8,4.8,G,C,C,C
162496,P1000503,M102,-33.89055,151.27523,2023-05-28,5.0,4.89,4.84,4.89,5.0,4.95,G,C,C,C
162497,P1005813,M104,-33.864532,151.207611,2023-05-15,4.6,4.6,4.3,4.8,4.9,5.0,G,C,C,C
162499,P1000367,M104,-33.864532,151.207611,2023-03-19,4.33,3.83,4.33,4.17,4.33,4.67,G,C,C,C
162501,P1000074,M110,-33.828972923308115,151.2163312332427,2022-12-05,4.0,3.0,1.0,1.0,3.0,5.0,G,C,C,C
162502,P1000351,M102,-33.89055,151.27523,2023-04-29,4.56,4.63,4.81,5.0,4.94,4.94,G,C,C,C
162504,P1000095,M108,-33.649899388892656,151.2796016585502,2023-03-05,5.0,5.0,5.0,5.0,5.0,5.0,G,C,C,C
162505,P1000351,M104,-33.864532,151.207611,2023-05-15,4.85,4.62,4.92,4.77,5.0,4.92,G,C,C,C
162507,P1005650,M102,-33.89055,151.27523,2023-04-25,4.97,4.83,4.9,5.0,5.0,5.0,G,C,C,C
162510,P1000074,M110,-33.828972923308115,151.2163312332427,2023-01-01,5.0,5.0,5.0,5.0,5.0,5.0,G,C,C,C
162511,P1000048,M108,-33.649899388892656,151.2796016585502,2023-02-25,5.0,4.33,4.67,5.0,5.0,5.0,G,C,C,C
162512,P1003947,M104,-33.864532,151.207611,2023-06-01,4.71,4.71,4.43,4.86,4.86,4.71,G,C,C,C
162514,P1005997,M123,-33.6860173,150.8958334,2023-05-21,4.5,4.56,4.44,4.88,4.81,4.69,G,C,C,C
162521,P1000002,M137,-33.88098835077109,151.16864655312318,2023-04-17,4.44,4.56,4.67,5.0,4.33,4.67,G,C,C,C
162523,P1000137,M103,-33.82763,151.08623,2023-05-07,5.0,4.5,5.0,5.0,5.0,5.0,G,C,C,C
162525,P1001248,M122,-33.72719,151.00848,2023-05-08,4.89,4.67,4.78,5.0,4.89,5.0,G,C,C,C
162526,P1009231,M112,-34.0380304,151.1166316,2023-05-20,3.5,3.5,3.5,4.38,4.63,4.38,G,C,C,C
162528,P1001248,M136,-33.86999,151.08825,2023-05-30,4.7,4.8,4.8,5.0,4.8,4.85,G,C,C,C
162530,P1000112,M110,-33.828972923308115,151.2163312332427,2023-04-03,4.94,4.88,4.94,4.94,4.94,5.0,G,C,C,C
162532,P1007706,M113,-33.8017879,151.1765299,2023-03-10,4.33,4.33,4.33,4.67,4.33,4.67,G,C,C,C
162536,P1000016,M130,-33.8513269,151.0609753,2023-05-07,5.0,5.0,5.0,5.0,5.0,5.0,G,C,C,C
162539,P1000074,M104,-33.864532,151.207611,2023-04-02,2.5,2.75,2.75,3.5,2.75,4.5,G,C,C,C
162540,P1000841,M119,-33.88101,151.22511,2023-04-25,4.2,4.2,4.6,4.2,4.6,4.4,G,C,C,C
162543,P1000137,M128,-33.78071975708008,151.11386108398438,2023-03-02,3.0,3.0,1.0,4.0,3.0,4.0,G,C,C,C
162545,P1000911,M126,-33.92749,151.12542,2023-05-16,4.83,4.83,4.67,4.83,5.0,4.83,G,C,C,C
162546,P1000462,M115,-33.75122,151.25772,2023-05-23,4.9,4.8,4.8,4.8,5.0,5.0,G,C,C,C
162547,P1000137,M128,-33.78071975708008,151.11386108398438,2023-05-21,4.67,4.0,4.5,4.5,4.5,4.5,G,C,C,C
