,serviceid,providerid,timestamp,microcell,latitude,longitude,speed,throughput,bandwidth,coverage,reliability,security,latency,currect_microcell
15658,163303,P1000175,2023-04-16,M117,-33.94207,151.22432,4.67,5.0,4.5,4.83,5.0,4.83,4.5,M117
15659,163308,P1001719,2023-05-07,M116,-33.79716,151.06479,4.75,5.0,4.5,5.0,5.0,4.75,5.0,M116
15660,163309,P1000592,2023-05-05,M104,-33.864532,151.207611,5.0,5.0,5.0,5.0,5.0,5.0,5.0,M104
15661,163314,P1000009,2023-03-21,M130,-33.8513269,151.0609753,4.67,4.67,4.67,5.0,5.0,4.33,4.67,M130
15662,163319,P1000416,2023-05-12,M104,-33.864532,151.207611,4.33,4.33,4.17,4.83,4.83,4.83,4.33,M104
15663,163324,P1000592,2023-04-20,M104,-33.864532,151.207611,5.0,5.0,5.0,5.0,5.0,5.0,5.0,M104
15664,163326,P1013016,2023-05-11,M113,-33.8017879,151.1765299,3.0,2.0,2.0,4.0,3.0,5.0,2.0,M113
15665,163327,P1001660,2023-06-03,M104,-33.864532,151.207611,4.6,4.8,4.7,4.7,4.5,4.7,4.4,M104
15666,163334,P1001751,2023-06-02,M138,-33.80839,150.98594,5.0,5.0,4.82,5.0,5.0,5.0,5.0,M138
15667,163336,P1000391,2023-05-28,M104,-33.864532,151.207611,4.78,4.96,4.85,4.81,4.85,4.96,4.78,M104
15668,163337,P1001063,2023-04-30,M136,-33.86999,151.08825,4.7,4.7,4.9,4.9,4.9,4.8,4.5,M136
15669,163339,P1000392,2023-03-05,M104,-33.864532,151.207611,5.0,5.0,5.0,5.0,5.0,5.0,5.0,M104
15670,163342,P1000713,2023-03-21,M131,-33.8388,151.23511,5.0,5.0,4.75,5.0,5.0,5.0,5.0,M131
15671,163343,P1006606,2023-05-05,M104,-33.864532,151.207611,4.92,4.75,5.0,4.83,4.92,4.83,4.75,M104
15672,163345,P1006606,2023-05-14,M104,-33.864532,151.207611,4.65,4.75,4.65,4.65,4.65,4.85,4.6,M104
15673,163346,P1000430,2023-04-30,M119,-33.88101,151.22511,4.75,4.88,4.75,3.75,4.75,4.75,4.38,M119
15674,163353,P1001054,2023-06-05,M122,-33.72719,151.00848,4.57,5.0,4.86,4.29,4.71,4.57,4.14,M122
15675,163357,P1003659,2023-05-15,M123,-33.6860173,150.8958334,5.0,4.71,5.0,5.0,4.86,4.71,4.86,M123
15676,163363,P1000273,2023-04-23,M117,-33.94207,151.22432,4.75,4.75,4.5,4.75,5.0,4.75,4.25,M117
15677,163370,P1000015,2023-05-26,M114,-33.91571,151.17268,4.07,4.34,4.03,4.69,4.76,3.76,4.03,M114
15678,163372,P1000107,2023-05-23,M104,-33.864532,151.207611,4.92,4.92,4.67,4.92,5.0,4.92,4.83,M104
15679,163373,P1009983,2023-05-31,M103,-33.82763,151.08623,4.63,4.88,4.25,4.5,4.75,4.88,5.0,M103
15680,163375,P1000123,2023-05-28,M115,-33.75122,151.25772,4.77,4.62,4.77,4.69,4.85,4.85,4.62,M115
15681,163378,P1001701,2023-05-25,M132,-33.95896,151.02309,5.0,5.0,5.0,5.0,5.0,4.86,5.0,M132
15682,163384,P1000015,2023-06-04,M114,-33.91571,151.17268,4.21,4.28,4.28,4.45,4.66,4.07,4.24,M114
15683,163387,P1004008,2023-01-15,M128,-33.78071975708008,151.11386108398438,1.0,1.0,1.0,4.0,1.0,1.0,1.0,M128
15684,163389,P1000137,2023-03-14,M118,-33.716291,151.1083268,5.0,5.0,5.0,5.0,5.0,5.0,5.0,M118
15685,163391,P1000349,2023-03-21,M116,-33.79716,151.06479,5.0,5.0,5.0,1.0,4.0,5.0,5.0,M116
15686,163394,P1013438,2023-05-22,M112,-34.0380304,151.1166316,4.17,4.33,3.83,4.33,4.67,4.17,4.33,M112
15687,163400,P1000077,2023-05-29,M135,-33.87585,151.10469,4.92,4.75,4.58,4.92,4.92,4.67,4.75,M135
15688,163402,P1001432,2023-05-29,M130,-33.8513269,151.0609753,4.58,4.83,4.67,4.5,4.83,4.83,4.58,M130
15689,163407,P1000033,2023-05-22,M104,-33.864532,151.207611,4.29,4.21,4.64,4.5,4.57,4.71,4.21,M104
15690,163408,P1000719,2023-05-11,M107,-33.75470594557184,151.1497291880052,5.0,5.0,5.0,5.0,5.0,5.0,5.0,M107
15691,163409,P1001792,2023-05-21,M104,-33.864532,151.207611,4.55,4.5,4.55,4.64,4.32,4.5,4.27,M104
15692,163413,P1000073,2023-05-09,M132,-33.95896,151.02309,4.27,4.18,4.45,4.27,4.45,4.55,4.09,M132
15693,163414,P1000062,2023-05-14,M105,-33.79585,151.28527,4.79,4.93,4.86,4.14,4.93,5.0,4.71,M105
15694,163419,P1000002,2023-06-05,M102,-33.89055,151.27523,4.8,5.0,5.0,5.0,5.0,5.0,4.8,M102
15695,163420,P1000016,2023-05-20,M104,-33.864532,151.207611,4.4,4.8,4.8,4.4,4.8,5.0,4.4,M104
15696,163424,P1000523,2023-05-27,M104,-33.864532,151.207611,4.13,4.13,3.88,4.5,4.75,4.63,3.88,M104
15697,163425,P1004006,2023-05-09,M126,-33.92749,151.12542,4.58,4.67,4.58,4.75,4.83,4.58,4.67,M126
15698,163427,P1000367,2023-05-28,M137,-33.88098835077109,151.16864655312318,4.81,4.81,4.63,4.81,4.81,5.0,4.88,M137
15699,163429,P1000076,2023-05-25,M115,-33.75122,151.25772,4.5,4.5,4.0,5.0,4.0,4.5,5.0,M115
15700,163432,P1000523,2023-05-02,M104,-33.864532,151.207611,4.13,4.13,3.88,4.38,4.13,4.63,4.0,M104
15701,163436,P1001433,2023-05-29,M102,-33.89055,151.27523,4.63,4.38,4.63,4.88,5.0,4.88,3.88,M102
15702,163437,P1000508,2023-05-08,M135,-33.87585,151.10469,5.0,5.0,5.0,5.0,4.89,4.89,4.78,M135
15703,163438,P1000684,2023-05-28,M104,-33.864532,151.207611,4.63,4.75,4.5,4.63,4.88,4.75,4.38,M104
15704,163440,P1000035,2023-05-19,M114,-33.91571,151.17268,4.67,4.5,4.5,4.83,5.0,4.5,5.0,M114
15705,163445,P1004557,2023-05-30,M104,-33.864532,151.207611,4.89,5.0,4.78,5.0,5.0,4.67,4.67,M104
15706,163449,P1001685,2023-03-24,M130,-33.8513269,151.0609753,4.0,5.0,5.0,2.0,3.0,5.0,3.0,M130
15707,163452,P1000002,2023-05-09,M109,-33.92552,151.25489,5.0,5.0,5.0,5.0,5.0,5.0,5.0,M109
15708,163455,P1002679,2023-05-15,M120,-33.94157370178417,150.79405669122934,4.71,4.86,4.57,4.86,5.0,4.86,4.86,M120
15709,163456,P1000002,2023-04-30,M114,-33.91571,151.17268,4.8,5.0,5.0,4.9,4.8,4.9,4.9,M114
15710,163457,P1000055,2023-03-26,M102,-33.89055,151.27523,5.0,4.5,5.0,5.0,5.0,5.0,4.5,M102
15711,163459,P1002848,2023-02-27,M130,-33.8513269,151.0609753,5.0,5.0,4.67,5.0,5.0,4.67,4.67,M130
15712,163460,P1000002,2023-05-31,M119,-33.88101,151.22511,4.57,4.57,4.43,4.29,4.29,4.86,4.57,M119
15713,163461,P1000002,2023-05-21,M114,-33.91571,151.17268,4.13,4.25,4.0,4.25,4.38,4.63,4.25,M114
15714,163463,P1005158,2023-04-15,M115,-33.75122,151.25772,4.2,4.2,4.0,4.6,4.2,4.2,4.0,M115
15715,163464,P1001900,2023-06-02,M138,-33.80839,150.98594,5.0,5.0,5.0,5.0,5.0,5.0,5.0,M138
15716,163465,P1000404,2023-04-14,M128,-33.78071975708008,151.11386108398438,4.5,4.0,4.5,4.25,4.0,4.25,4.0,M128
15717,163468,P1000016,2023-05-30,M103,-33.82763,151.08623,4.8,5.0,5.0,4.8,5.0,4.8,4.8,M103
15718,163471,P1000391,2023-05-30,M116,-33.79716,151.06479,4.86,4.71,4.79,4.64,4.79,4.71,4.71,M116
15719,163474,P1000638,2023-04-14,M110,-33.828972923308115,151.2163312332427,5.0,5.0,4.78,4.89,4.89,5.0,4.89,M110
15720,163477,P1000391,2023-06-04,M116,-33.79716,151.06479,5.0,5.0,5.0,5.0,5.0,4.86,5.0,M116
15721,163479,P1006606,2023-05-15,M104,-33.864532,151.207611,4.5,4.4,4.4,4.2,4.6,4.65,4.4,M104
15722,163481,P1000175,2023-05-07,M130,-33.8513269,151.0609753,4.22,4.78,4.56,3.89,4.67,4.11,4.33,M130
15723,163482,P1003659,2023-02-25,M122,-33.72719,151.00848,5.0,5.0,4.5,5.0,5.0,5.0,4.5,M122
15724,163483,P1008439,2023-06-02,M104,-33.864532,151.207611,4.75,4.75,5.0,4.75,5.0,5.0,5.0,M104
15725,163489,P1000129,2023-03-12,M108,-33.649899388892656,151.2796016585502,5.0,5.0,5.0,5.0,5.0,5.0,5.0,M108
15726,163502,P1000009,2023-05-17,M135,-33.87585,151.10469,4.0,4.33,3.67,4.67,4.67,4.33,3.67,M135
15727,163506,P1000462,2023-05-26,M104,-33.864532,151.207611,5.0,5.0,4.88,4.88,5.0,4.75,4.88,M104
15728,163510,P1002921,2023-05-20,M119,-33.88101,151.22511,4.85,4.9,4.9,5.0,5.0,4.95,4.75,M119
15729,163511,P1003155,2023-06-01,M104,-33.864532,151.207611,4.93,4.9,4.97,4.97,4.97,4.9,4.93,M104
15730,163513,P1000501,2023-03-19,M112,-34.0380304,151.1166316,5.0,5.0,5.0,5.0,5.0,5.0,5.0,M112
15731,163516,P1000062,2023-05-12,M115,-33.75122,151.25772,5.0,4.75,5.0,5.0,5.0,5.0,4.63,M115
15732,163518,P1000501,2023-05-14,M104,-33.864532,151.207611,4.5,5.0,4.5,4.25,5.0,4.75,4.25,M104
15733,163519,P1000175,2023-05-15,M130,-33.8513269,151.0609753,4.89,5.0,4.74,4.68,4.95,5.0,4.79,M130
15734,163521,P1000440,2023-04-21,M124,-34.01325,150.76437,5.0,5.0,5.0,5.0,5.0,4.8,5.0,M124
15735,163523,P1002848,2023-02-26,M103,-33.82763,151.08623,5.0,5.0,5.0,5.0,5.0,5.0,4.0,M103
15736,163524,P1000592,2023-05-13,M104,-33.864532,151.207611,4.67,4.67,4.33,5.0,4.67,4.67,4.67,M104
15737,163529,P1000501,2023-04-10,M109,-33.92552,151.25489,4.5,4.75,5.0,5.0,4.75,4.75,4.0,M109
15738,163531,P1000391,2023-02-16,M135,-33.87585,151.10469,4.67,4.67,4.67,4.67,4.67,5.0,4.67,M135
15739,163536,P1000002,2023-05-17,M110,-33.828972923308115,151.2163312332427,4.8,4.7,4.9,4.7,4.8,4.6,4.7,M110
15740,163538,P1002195,2023-05-21,M138,-33.80839,150.98594,4.56,4.78,4.0,4.56,4.33,4.56,4.33,M138
15741,163540,P1000961,2023-06-03,M117,-33.94207,151.22432,5.0,4.93,5.0,4.93,4.93,4.93,4.79,M117
15742,163542,P1000998,2023-05-23,M127,-33.8909571,151.1195413,4.86,5.0,5.0,5.0,5.0,5.0,4.57,M127
15743,163543,P1000391,2023-04-09,M129,-33.9279519,151.1552776,4.33,4.22,4.44,4.89,4.56,4.11,4.0,M129
15744,163544,P1000424,2023-05-08,M107,-33.75470594557184,151.1497291880052,5.0,5.0,5.0,5.0,5.0,5.0,5.0,M107
15745,163546,P1000965,2023-04-23,M120,-33.94157370178417,150.79405669122934,4.11,4.56,3.89,4.33,4.78,4.11,4.11,M120
15746,163550,P1000002,2023-06-01,M105,-33.79585,151.28527,4.86,5.0,4.71,4.71,4.86,5.0,4.71,M105
15747,163552,P1000998,2023-05-21,M127,-33.8909571,151.1195413,4.63,4.88,4.75,4.88,5.0,4.88,4.63,M127
15748,163554,P1000998,2023-05-16,M127,-33.8909571,151.1195413,4.5,4.83,5.0,5.0,4.5,4.67,4.5,M127
15749,163556,P1000684,2023-03-17,M129,-33.9279519,151.1552776,4.67,5.0,4.67,4.67,4.67,4.67,4.33,M129
15750,163557,P1005158,2023-04-28,M104,-33.864532,151.207611,4.25,3.75,3.75,3.25,3.5,4.5,3.75,M104
15751,163558,P1001900,2023-02-09,M138,-33.80839,150.98594,4.5,5.0,4.0,4.5,5.0,4.5,4.5,M138
15752,163559,P1001181,2023-03-23,M102,-33.89055,151.27523,4.5,5.0,4.0,5.0,4.5,4.5,4.5,M102
15753,163564,P1001900,2023-02-16,M138,-33.80839,150.98594,4.5,4.0,3.5,5.0,5.0,4.5,4.5,M138
15754,163566,P1001900,2023-05-23,M129,-33.9279519,151.1552776,4.64,4.5,4.43,4.93,5.0,4.36,4.71,M129
15755,163572,P1000009,2023-05-01,M135,-33.87585,151.10469,5.0,5.0,5.0,5.0,5.0,5.0,5.0,M135
15756,163578,P1013016,2023-05-24,M135,-33.87585,151.10469,4.5,4.5,4.5,5.0,5.0,5.0,5.0,M135
15757,163579,P1000523,2023-04-18,M104,-33.864532,151.207611,4.33,4.33,4.5,4.67,4.33,4.67,4.17,M104
15758,163585,P1008713,2023-04-22,M119,-33.88101,151.22511,4.86,4.86,4.43,4.86,4.71,4.86,4.43,M119
15759,163586,P1000523,2023-05-28,M104,-33.864532,151.207611,3.5,4.0,3.5,4.5,4.0,5.0,4.0,M104
15760,163587,P1000998,2023-05-18,M127,-33.8909571,151.1195413,4.6,4.6,4.6,5.0,4.8,4.6,4.2,M127
15761,163589,P1000503,2023-04-04,M102,-33.89055,151.27523,4.33,4.67,4.67,4.67,4.33,4.33,4.67,M102
15762,163591,P1000137,2023-03-08,M118,-33.716291,151.1083268,4.5,4.5,4.5,4.5,5.0,4.5,4.5,M118
15763,163592,P1000370,2023-05-15,M104,-33.864532,151.207611,4.64,4.73,4.73,4.91,4.73,4.91,4.64,M104
15764,163594,P1000684,2023-05-19,M137,-33.88098835077109,151.16864655312318,4.71,4.71,4.86,5.0,4.86,4.43,4.71,M137
15765,163597,P1000453,2023-04-28,M109,-33.92552,151.25489,4.86,5.0,5.0,4.71,4.57,5.0,4.71,M109
15766,163598,P1011580,2023-04-15,M133,-33.9410801,151.100121,5.0,5.0,5.0,5.0,5.0,5.0,5.0,M133
15767,163599,P1000351,2023-05-16,M104,-33.864532,151.207611,4.73,4.64,4.64,4.91,4.82,4.27,4.45,M104
15768,163600,P1000085,2023-05-21,M130,-33.8513269,151.0609753,4.95,4.95,5.0,4.84,5.0,5.0,4.79,M130
15769,163602,P1000076,2023-05-28,M102,-33.89055,151.27523,4.33,4.67,5.0,4.83,4.83,4.5,4.17,M102
15770,163603,P1000351,2023-05-26,M102,-33.89055,151.27523,5.0,5.0,5.0,5.0,5.0,5.0,4.5,M102
15771,163608,P1000105,2023-05-19,M128,-33.78071975708008,151.11386108398438,5.0,4.83,4.83,4.83,5.0,4.83,4.67,M128
15772,163609,P1000049,2023-06-04,M130,-33.8513269,151.0609753,4.64,4.64,4.55,4.55,4.82,4.55,4.18,M130
15773,163610,P1000105,2023-05-11,M128,-33.78071975708008,151.11386108398438,5.0,4.8,4.6,5.0,5.0,5.0,4.8,M128
15774,163614,P1000076,2023-03-27,M102,-33.89055,151.27523,4.0,5.0,5.0,5.0,4.5,5.0,4.0,M102
15775,163616,P1004412,2023-04-30,M104,-33.864532,151.207611,5.0,5.0,5.0,5.0,5.0,5.0,5.0,M104
15776,163618,P1000077,2023-05-21,M135,-33.87585,151.10469,4.6,4.4,4.4,5.0,5.0,5.0,4.6,M135
15777,163619,P1000602,2023-04-16,M131,-33.8388,151.23511,5.0,5.0,5.0,5.0,5.0,5.0,4.5,M131
15778,163620,P1005855,2023-05-30,M116,-33.79716,151.06479,4.78,4.44,4.33,4.78,5.0,4.78,4.22,M116
15779,163622,P1000048,2023-02-19,M108,-33.649899388892656,151.2796016585502,5.0,5.0,5.0,5.0,5.0,5.0,4.5,M108
15780,163623,P1013016,2023-02-25,M113,-33.8017879,151.1765299,5.0,4.0,4.0,4.0,4.0,5.0,5.0,M113
15781,163625,P1000998,2023-05-22,M127,-33.8909571,151.1195413,5.0,5.0,5.0,5.0,5.0,5.0,4.7,M127
15782,163626,P1000424,2023-05-22,M102,-33.89055,151.27523,4.9,4.9,4.9,5.0,4.8,5.0,4.7,M102
15783,163628,P1000049,2023-06-04,M117,-33.94207,151.22432,4.9,4.9,4.7,4.9,4.8,4.8,4.7,M117
15784,163631,P1004381,2023-05-23,M102,-33.89055,151.27523,4.83,5.0,5.0,5.0,4.83,5.0,5.0,M102
15785,163633,P1000033,2023-04-15,M103,-33.82763,151.08623,4.67,4.5,4.5,5.0,4.83,4.33,4.5,M103
15786,163635,P1000073,2023-04-14,M136,-33.86999,151.08825,3.33,4.33,4.0,3.33,3.67,4.0,3.67,M136
15787,163637,P1000391,2023-06-04,M119,-33.88101,151.22511,4.64,4.55,4.55,5.0,4.64,5.0,4.64,M119
15788,163638,P1001792,2023-02-26,M129,-33.9279519,151.1552776,4.0,5.0,4.5,5.0,4.5,4.5,5.0,M129
15789,163639,P1001751,2023-05-23,M138,-33.80839,150.98594,5.0,5.0,4.91,5.0,5.0,4.91,4.82,M138
15790,163640,P1000049,2023-05-16,M138,-33.80839,150.98594,4.75,4.5,4.38,4.63,5.0,4.5,4.25,M138
15791,163642,P1001181,2023-05-28,M137,-33.88098835077109,151.16864655312318,4.38,4.25,4.63,4.38,4.5,4.38,3.88,M137
15792,163645,P1000033,2023-05-23,M125,-33.80662,151.15517,4.67,4.83,4.67,5.0,4.83,4.83,4.83,M125
15793,163646,P1001062,2023-05-15,M120,-33.94157370178417,150.79405669122934,4.25,4.25,4.13,4.38,4.38,4.25,4.25,M120
15794,163647,P1000002,2023-05-06,M104,-33.864532,151.207611,4.0,4.25,3.75,4.0,4.5,4.5,4.5,M104
15795,163648,P1000503,2023-04-20,M102,-33.89055,151.27523,4.88,4.88,4.88,5.0,5.0,5.0,4.38,M102
15796,163649,P1000837,2023-05-28,M106,-33.73635045169837,150.71367952034564,5.0,5.0,5.0,5.0,5.0,5.0,4.33,M106
15797,163650,P1000856,2023-05-16,M104,-33.864532,151.207611,5.0,4.93,5.0,5.0,5.0,5.0,4.86,M104
15798,163653,P1000434,2023-05-14,M104,-33.864532,151.207611,5.0,5.0,5.0,5.0,5.0,5.0,4.88,M104
15799,163657,P1000052,2023-06-03,M102,-33.89055,151.27523,4.94,5.0,4.83,5.0,5.0,4.94,4.94,M102
15800,163665,P1001595,2023-04-03,M119,-33.88101,151.22511,4.75,4.5,4.75,5.0,5.0,5.0,4.75,M119
15801,163668,P1000033,2023-05-13,M104,-33.864532,151.207611,4.7,4.9,4.8,4.4,4.7,5.0,4.2,M104
15802,163669,P1000530,2023-05-20,M104,-33.864532,151.207611,5.0,4.75,5.0,5.0,5.0,5.0,4.75,M104
15803,163670,P1002480,2023-05-19,M117,-33.94207,151.22432,4.56,4.67,4.67,4.56,4.56,4.78,4.56,M117
15804,163675,P1000416,2023-05-10,M104,-33.864532,151.207611,4.5,4.5,4.5,4.5,5.0,4.5,4.5,M104
15805,163678,P1000105,2023-05-15,M130,-33.8513269,151.0609753,4.5,4.83,5.0,4.83,5.0,5.0,4.83,M130
15806,163682,P1000416,2023-05-05,M104,-33.864532,151.207611,3.5,4.0,4.0,4.0,4.0,4.0,3.5,M104
15807,163685,P1004013,2023-05-28,M104,-33.864532,151.207611,4.93,4.93,5.0,5.0,5.0,4.93,4.86,M104
15808,163687,P1003124,2023-03-30,M104,-33.864532,151.207611,3.33,2.67,3.0,3.67,3.67,3.33,2.33,M104
15809,163690,P1000349,2023-03-02,M104,-33.864532,151.207611,5.0,5.0,5.0,5.0,5.0,5.0,5.0,M104
15810,163694,P1000349,2023-05-03,M110,-33.828972923308115,151.2163312332427,4.0,4.33,4.33,4.33,4.0,5.0,4.33,M110
15811,163695,P1000112,2023-05-20,M130,-33.8513269,151.0609753,4.75,5.0,4.75,4.75,5.0,4.75,4.75,M130
15812,163696,P1000599,2023-04-16,M115,-33.75122,151.25772,5.0,5.0,5.0,5.0,5.0,5.0,5.0,M115
15813,163697,P1002837,2023-06-01,M129,-33.9279519,151.1552776,4.73,4.87,4.67,5.0,4.93,4.33,4.6,M129
15814,163698,P1000095,2023-02-25,M104,-33.864532,151.207611,5.0,4.0,5.0,4.0,5.0,5.0,4.0,M104
15815,163700,P1000112,2023-03-22,M130,-33.8513269,151.0609753,5.0,4.75,5.0,4.75,5.0,5.0,4.75,M130
15816,163704,P1000523,2023-02-25,M104,-33.864532,151.207611,2.0,1.0,3.0,2.0,1.0,5.0,1.0,M104
15817,163705,P1013156,2023-05-15,M104,-33.864532,151.207611,4.8,4.9,4.6,4.8,5.0,5.0,4.8,M104
15818,163706,P1000332,2023-04-17,M131,-33.8388,151.23511,5.0,5.0,5.0,5.0,4.0,5.0,5.0,M131
15819,163707,P1004008,2023-03-04,M116,-33.79716,151.06479,5.0,5.0,5.0,4.0,5.0,5.0,4.0,M116
15820,163709,P1000351,2023-05-04,M109,-33.92552,151.25489,5.0,4.78,4.89,4.67,5.0,4.89,4.89,M109
15821,163713,P1001623,2023-04-16,M129,-33.9279519,151.1552776,5.0,5.0,5.0,5.0,5.0,5.0,4.0,M129
15822,163717,P1000062,2023-04-21,M115,-33.75122,151.25772,5.0,5.0,5.0,5.0,5.0,4.67,4.67,M115
15823,163719,P1004887,2023-06-04,M132,-33.95896,151.02309,4.75,4.75,4.75,4.75,4.75,4.75,4.5,M132
15824,163722,P1000002,2023-06-01,M104,-33.864532,151.207611,5.0,5.0,5.0,5.0,5.0,5.0,4.83,M104
15825,163723,P1000002,2023-02-28,M102,-33.89055,151.27523,5.0,5.0,4.0,5.0,5.0,5.0,4.0,M102
15826,163724,P1013356,2023-05-25,M123,-33.6860173,150.8958334,5.0,4.86,4.86,5.0,5.0,5.0,5.0,M123
15827,163725,P1000040,2023-05-17,M106,-33.73635045169837,150.71367952034564,4.4,4.0,4.8,4.4,4.4,4.2,4.4,M106
15828,163726,P1000416,2023-02-13,M104,-33.864532,151.207611,5.0,5.0,5.0,5.0,5.0,5.0,4.0,M104
15829,163727,P1000074,2023-03-20,M110,-33.828972923308115,151.2163312332427,5.0,5.0,5.0,4.5,5.0,5.0,5.0,M110
15830,163728,P1000760,2023-05-16,M104,-33.864532,151.207611,4.0,4.0,3.0,5.0,5.0,4.0,5.0,M104
15831,163730,P1000453,2023-06-04,M104,-33.864532,151.207611,4.22,4.67,4.56,3.89,4.22,4.67,4.22,M104
15832,163732,P1000009,2023-05-20,M134,-33.96857,151.12367,5.0,5.0,5.0,4.5,5.0,5.0,5.0,M134
15833,163739,P1000055,2023-05-20,M102,-33.89055,151.27523,5.0,5.0,5.0,5.0,5.0,5.0,4.0,M102
15834,163742,P1000049,2023-05-15,M104,-33.864532,151.207611,5.0,5.0,5.0,4.86,5.0,5.0,4.71,M104
15835,163746,P1004671,2023-05-12,M126,-33.92749,151.12542,4.0,4.0,4.14,4.0,4.29,4.29,3.86,M126
15836,163748,P1000633,2023-06-03,M104,-33.864532,151.207611,4.64,4.64,4.71,4.79,4.71,4.79,4.57,M104
15837,163749,P1000009,2023-05-03,M130,-33.8513269,151.0609753,4.0,5.0,5.0,5.0,5.0,5.0,5.0,M130
15838,163750,P1000424,2023-05-13,M112,-34.0380304,151.1166316,5.0,5.0,5.0,4.6,5.0,5.0,5.0,M112
15839,163752,P1003766,2023-05-30,M104,-33.864532,151.207611,4.71,4.86,5.0,4.57,5.0,5.0,4.71,M104
15840,163753,P1000684,2023-05-14,M122,-33.72719,151.00848,4.5,4.5,4.5,5.0,5.0,5.0,3.5,M122
15841,163755,P1000105,2023-04-06,M116,-33.79716,151.06479,5.0,5.0,5.0,5.0,5.0,5.0,5.0,M116
15842,163756,P1001991,2023-05-24,M106,-33.73635045169837,150.71367952034564,5.0,5.0,5.0,5.0,5.0,5.0,5.0,M106
15843,163757,P1000501,2023-03-23,M102,-33.89055,151.27523,4.0,4.0,4.0,5.0,3.0,5.0,3.0,M102
15844,163758,P1001181,2023-05-14,M108,-33.649899388892656,151.2796016585502,4.0,3.86,3.71,4.57,4.29,4.14,3.71,M108
15845,163760,P1000002,2023-05-20,M114,-33.91571,151.17268,5.0,5.0,4.43,5.0,5.0,5.0,4.71,M114
15846,163764,P1000971,2023-05-30,M104,-33.864532,151.207611,4.54,4.46,4.38,4.85,4.69,4.85,4.15,M104
15847,163767,P1009391,2023-05-26,M102,-33.89055,151.27523,4.83,5.0,4.5,5.0,5.0,4.83,4.5,M102
15848,163770,P1000175,2023-05-28,M130,-33.8513269,151.0609753,4.78,4.89,4.56,4.89,4.89,4.78,4.56,M130
15849,163771,P1000002,2023-05-25,M110,-33.828972923308115,151.2163312332427,3.33,4.17,4.17,4.67,3.33,4.83,3.5,M110
15850,163777,P1000684,2023-05-09,M127,-33.8909571,151.1195413,4.0,5.0,4.0,5.0,5.0,5.0,4.0,M127
15851,163779,P1000175,2023-05-14,M130,-33.8513269,151.0609753,5.0,5.0,5.0,5.0,5.0,5.0,5.0,M130
15852,163780,P1000107,2023-05-27,M104,-33.864532,151.207611,4.9,4.9,4.8,4.9,4.9,4.7,4.8,M104
15853,163782,P1000391,2023-05-17,M134,-33.96857,151.12367,4.8,4.8,4.8,4.4,4.8,4.6,4.8,M134
15854,163786,P1002087,2023-05-14,M122,-33.72719,151.00848,4.75,4.75,4.88,4.75,4.88,4.5,4.63,M122
15855,163788,P1007471,2023-06-04,M104,-33.864532,151.207611,5.0,4.94,4.88,4.88,4.94,4.94,4.88,M104
15856,163789,P1013879,2023-05-30,M128,-33.78071975708008,151.11386108398438,4.11,4.11,4.22,4.56,4.22,4.22,4.11,M128
15857,163790,P1013879,2023-05-23,M123,-33.6860173,150.8958334,3.67,3.33,3.5,4.0,3.67,4.5,3.0,M123
15858,163793,P1005275,2023-03-17,M121,-34.06962515485486,150.78094538396644,5.0,5.0,5.0,5.0,5.0,5.0,5.0,M121
15859,163794,P1001160,2023-05-25,M126,-33.92749,151.12542,4.8,4.8,4.8,4.6,5.0,4.8,4.8,M126
15860,163795,P1005275,2023-05-06,M123,-33.6860173,150.8958334,4.75,4.25,4.63,4.88,4.88,4.63,4.5,M123
15861,163796,P1005275,2023-05-01,M106,-33.73635045169837,150.71367952034564,5.0,5.0,5.0,5.0,5.0,5.0,5.0,M106
15862,163807,P1000129,2023-03-11,M108,-33.649899388892656,151.2796016585502,5.0,5.0,5.0,5.0,5.0,5.0,5.0,M108
15863,163808,P1000002,2023-06-03,M104,-33.864532,151.207611,4.71,4.83,4.57,5.0,4.71,4.71,4.86,M104
15864,163811,P1003124,2023-05-28,M104,-33.864532,151.207611,4.67,4.67,5.0,4.67,4.67,4.67,4.0,M104
15865,163813,P1000009,2023-03-27,M110,-33.828972923308115,151.2163312332427,5.0,5.0,5.0,5.0,5.0,5.0,4.67,M110
15866,163816,P1003124,2023-04-22,M104,-33.864532,151.207611,4.75,4.0,4.25,4.75,4.75,3.75,4.25,M104
15867,163820,P1000416,2023-02-25,M104,-33.864532,151.207611,4.0,4.0,4.0,5.0,5.0,5.0,3.0,M104
15868,163821,P1006606,2023-04-11,M104,-33.864532,151.207611,5.0,5.0,4.83,4.67,5.0,5.0,5.0,M104
15869,163822,P1000647,2023-05-08,M127,-33.8909571,151.1195413,3.75,4.0,3.5,4.25,4.25,4.0,3.75,M127
15870,163824,P1000349,2023-03-25,M135,-33.87585,151.10469,5.0,5.0,4.0,5.0,5.0,5.0,5.0,M135
15871,163825,P1000560,2023-05-24,M102,-33.89055,151.27523,4.88,5.0,4.88,5.0,5.0,5.0,4.88,M102
15872,163826,P1003435,2023-04-09,M122,-33.72719,151.00848,4.2,4.2,4.0,4.2,4.2,3.6,4.0,M122
15873,163835,P1003210,2023-03-20,M126,-33.92749,151.12542,5.0,5.0,5.0,5.0,5.0,5.0,5.0,M126
15874,163836,P1000416,2023-05-04,M104,-33.864532,151.207611,4.0,4.0,3.0,5.0,5.0,4.0,4.0,M104
